dbms,table_catalog,table_schema,table_name,column_name,ordinal_position,data_type,character_maximum_length,constraint_type,table_schema,table_name,column_name
postgresql,postgres,public,budgets,source,4,USER-DEFINED,,,,,
postgresql,postgres,public,user_eligibility_profiles,is_filipino,3,boolean,,,,,
postgresql,postgres,public,recurring_transaction_templates,starts_on,16,date,,,,,
postgresql,postgres,public,savings_goal_contributions,notes,9,text,,,,,
postgresql,postgres,public,report_metrics,amount_centavos,5,bigint,,,,,
postgresql,postgres,public,budget_recommendation_allocations,explanation,15,text,,,,,
postgresql,postgres,public,debt_accounts,created_at,17,timestamp with time zone,,,,,
postgresql,postgres,public,savings_goals,deleted_at,15,timestamp with time zone,,,,,
postgresql,postgres,public,financial_accounts,credit_limit_centavos,8,bigint,,,,,
postgresql,postgres,public,budget_recommendation_allocations,recommended_amount_centavos,6,bigint,,,,,
postgresql,postgres,public,debt_hardship_plan_events,notes,6,text,,,,,
postgresql,postgres,public,report_category_breakdowns,forecasted_amount_centavos,7,bigint,,,,,
postgresql,postgres,public,user_consents,consent_kind,3,USER-DEFINED,,,,,
postgresql,postgres,public,alert_suppression_rules,starts_at,12,timestamp with time zone,,,,,
postgresql,postgres,public,anomaly_whitelist_rules,status,10,USER-DEFINED,,,,,
postgresql,postgres,public,debt_repayment_projection_points,period_start,3,date,,,,,
postgresql,postgres,public,financial_profile_assessments,model_kind,8,text,,,,,
postgresql,postgres,public,budget_recommendation_events,payload,7,jsonb,,,,,
postgresql,postgres,public,debt_accounts,annual_interest_rate_bps,9,integer,,,,,
postgresql,postgres,public,anomaly_evaluations,review_status,16,USER-DEFINED,,,,,
postgresql,postgres,public,debt_repayment_projection_runs,metadata,12,jsonb,,,,,
postgresql,postgres,public,data_export_requests,processed_at,5,timestamp with time zone,,,,,
postgresql,postgres,public,income_sources,is_active,13,boolean,,,,,
postgresql,postgres,public,transaction_line_items,item_label,5,text,,,,,
postgresql,postgres,public,user_category_restrictions,created_at,10,timestamp with time zone,,,,,
postgresql,postgres,public,alert_suppression_rules,amount_tolerance_bps,11,integer,,,,,
postgresql,postgres,public,overspending_evaluations,budgeted_amount_centavos,9,bigint,,,,,
postgresql,postgres,public,financial_profile_explanation_drivers,driver_key,3,text,,,,,
postgresql,postgres,public,alert_events,created_at,5,timestamp with time zone,,,,,
postgresql,postgres,public,financial_accounts,opened_on,11,date,,,,,
postgresql,postgres,public,onboarding_sessions,raw_answers,9,jsonb,,,,,
postgresql,postgres,public,financial_accounts,updated_at,16,timestamp with time zone,,,,,
postgresql,postgres,public,push_device_tokens,created_at,7,timestamp with time zone,,,,,
postgresql,postgres,public,report_savings_goal_snapshots,progress_state,6,USER-DEFINED,,,,,
postgresql,postgres,public,recurring_transaction_occurrences,reminder_sent_at,7,timestamp with time zone,,,,,
postgresql,postgres,public,recurring_transaction_templates,interval_count,11,integer,,,,,
postgresql,postgres,public,user_category_restrictions,effective_from,7,date,,,,,
postgresql,postgres,public,transactions,posted_at,7,timestamp with time zone,,,,,
postgresql,postgres,public,budgets,archived_at,19,timestamp with time zone,,,,,
postgresql,postgres,public,report_runs,generated_at,7,timestamp with time zone,,,,,
postgresql,postgres,public,financial_profile_reclassification_schedules,updated_at,11,timestamp with time zone,,,,,
postgresql,postgres,public,transactions,retain_until,20,date,,,,,
postgresql,postgres,public,anomaly_evaluations,baseline_snapshot,20,jsonb,,,,,
postgresql,postgres,public,expected_spending_events,metadata,17,jsonb,,,,,
postgresql,postgres,public,forecast_explanation_drivers,direction,5,text,,,,,
postgresql,postgres,public,push_device_tokens,last_used_at,6,timestamp with time zone,,,,,
postgresql,postgres,public,user_transaction_retention_settings,auto_archive_enabled,3,boolean,,,,,
postgresql,postgres,public,debt_accounts,minimum_payment_centavos,10,bigint,,,,,
postgresql,postgres,public,report_runs,period_start,5,date,,,,,
postgresql,postgres,public,alerts,dismissed_at,30,timestamp with time zone,,,,,
postgresql,postgres,public,financial_profile_reclassification_schedules,status,2,USER-DEFINED,,,,,
postgresql,postgres,public,forecast_runs,status,4,USER-DEFINED,,,,,
postgresql,postgres,public,transactions,notes,15,text,,,,,
postgresql,postgres,public,anomaly_evaluation_features,explanation,9,text,,,,,
postgresql,postgres,public,financial_profile_assessments,output_snapshot,16,jsonb,,,,,
postgresql,postgres,public,report_budget_comparisons,metadata,10,jsonb,,,,,
postgresql,postgres,public,report_forecast_comparisons,actual_amount_centavos,8,bigint,,,,,
postgresql,postgres,public,alert_suppression_rules,disabled_at,18,timestamp with time zone,,,,,
postgresql,postgres,public,forecast_runs,history_days,8,integer,,,,,
postgresql,postgres,public,recurring_transaction_occurrences,metadata,11,jsonb,,,,,
postgresql,postgres,public,forecast_points,period_start,3,date,,,,,
postgresql,postgres,public,transaction_events,notes,8,text,,,,,
postgresql,postgres,public,budget_recommendations,forecast_income_centavos,14,bigint,,,,,
postgresql,postgres,public,savings_goal_progress_snapshots,progress_state,8,USER-DEFINED,,,,,
postgresql,postgres,public,financial_accounts,status,5,USER-DEFINED,,,,,
postgresql,postgres,public,savings_goal_recommendation_allocations,accepted_amount_centavos,8,bigint,,,,,
postgresql,postgres,public,budget_events,notes,6,text,,,,,
postgresql,postgres,public,alerts,delivered_push_at,27,timestamp with time zone,,,,,
postgresql,postgres,public,user_transaction_retention_settings,retention_days,2,integer,,,,,
postgresql,postgres,public,savings_goals,metadata,19,jsonb,,,,,
postgresql,postgres,public,financial_obligations,ends_on,14,date,,,,,
postgresql,postgres,public,budget_strategy_configs,strategy,3,USER-DEFINED,,,,,
postgresql,postgres,public,transactions,merchant_name,13,text,,,,,
postgresql,postgres,public,subcategories,is_active,14,boolean,,,,,
postgresql,postgres,public,alert_suppression_rules,merchant_name,7,text,,,,,
postgresql,postgres,public,report_runs,kind,3,USER-DEFINED,,,,,
postgresql,postgres,public,budget_recommendation_constraints,constraint_type,3,USER-DEFINED,,,,,
postgresql,postgres,public,user_privacy_settings,updated_at,7,timestamp with time zone,,,,,
postgresql,postgres,public,onboarding_sessions,current_step_key,8,text,,,,,
postgresql,postgres,public,recurring_transaction_templates,reminder_enabled,20,boolean,,,,,
postgresql,postgres,public,budgets,strategy,7,USER-DEFINED,,,,,
postgresql,postgres,public,anomaly_whitelist_rules,updated_at,12,timestamp with time zone,,,,,
postgresql,postgres,public,anomaly_evaluations,explanation,22,text,,,,,
postgresql,postgres,public,user_consents,ip_address,10,inet,,,,,
postgresql,postgres,public,data_export_requests,status,3,USER-DEFINED,,,,,
postgresql,postgres,public,budget_recommendations,optimization_explanation,23,text,,,,,
postgresql,postgres,public,debt_hardship_plans,reduced_payment_centavos,7,bigint,,,,,
postgresql,postgres,public,forecast_runs,input_window_end,10,date,,,,,
postgresql,postgres,public,budget_strategy_rules,min_amount_centavos,11,bigint,,,,,
postgresql,postgres,public,budget_recommendations,status,7,USER-DEFINED,,,,,
postgresql,postgres,public,onboarding_sessions,review_snapshot,10,jsonb,,,,,
postgresql,postgres,public,savings_goal_contributions,metadata,11,jsonb,,,,,
postgresql,postgres,public,profiles,deleted_at,10,timestamp with time zone,,,,,
postgresql,postgres,public,onboarding_sessions,status,3,USER-DEFINED,,,,,
postgresql,postgres,public,financial_accounts,opening_balance_centavos,6,bigint,,,,,
postgresql,postgres,public,savings_goal_budget_allocations,allocated_amount_centavos,5,bigint,,,,,
postgresql,postgres,public,account_deletion_requests,status,3,USER-DEFINED,,,,,
postgresql,postgres,public,savings_goals,priority_rank,11,integer,,,,,
postgresql,postgres,public,transaction_drafts,captured_offline_at,6,timestamp with time zone,,,,,
postgresql,postgres,public,debt_repayment_projection_runs,total_paid_centavos,9,bigint,,,,,
postgresql,postgres,public,recurring_transaction_templates,day_of_week,14,integer,,,,,
postgresql,postgres,public,subcategories,sort_order,13,integer,,,,,
postgresql,postgres,public,financial_obligations,frequency,8,USER-DEFINED,,,,,
postgresql,postgres,public,debt_strategy_preferences,updated_at,4,timestamp with time zone,,,,,
postgresql,postgres,public,anomaly_evaluation_features,is_top_driver,8,boolean,,,,,
postgresql,postgres,public,debt_accounts,current_balance_centavos,8,bigint,,,,,
postgresql,postgres,public,savings_goal_contributions,source,5,USER-DEFINED,,,,,
postgresql,postgres,public,financial_obligations,name,5,text,,,,,
postgresql,postgres,public,financial_profile_explanation_drivers,impact_label,6,text,,,,,
postgresql,postgres,public,anomaly_evaluations,amount_centavos,10,bigint,,,,,
postgresql,postgres,public,overspending_evaluations,threshold_snapshot,12,jsonb,,,,,
postgresql,postgres,public,budget_strategy_configs,is_system,6,boolean,,,,,
postgresql,postgres,public,transaction_line_items,amount_centavos,7,bigint,,,,,
postgresql,postgres,public,income_sources,metadata,17,jsonb,,,,,
postgresql,postgres,public,recurring_transaction_templates,deleted_at,26,timestamp with time zone,,,,,
postgresql,postgres,public,transaction_drafts,payload,5,jsonb,,,,,
postgresql,postgres,public,budget_recommendation_allocations,historical_p90_amount_centavos,12,bigint,,,,,
postgresql,postgres,public,debt_accounts,paid_off_at,13,timestamp with time zone,,,,,
postgresql,postgres,public,income_sources,next_expected_date,12,date,,,,,
postgresql,postgres,public,budget_health_snapshots,actual_amount_centavos,7,bigint,,,,,
postgresql,postgres,public,forecast_series,sort_order,11,integer,,,,,
postgresql,postgres,public,alerts,read_at,28,timestamp with time zone,,,,,
postgresql,postgres,public,user_debt_priorities,created_at,5,timestamp with time zone,,,,,
postgresql,postgres,public,financial_profile_explanation_drivers,value_text,5,text,,,,,
postgresql,postgres,public,financial_profile_assignments,effective_to,8,timestamp with time zone,,,,,
postgresql,postgres,public,report_category_breakdowns,actual_amount_centavos,5,bigint,,,,,
postgresql,postgres,public,budget_recommendation_constraints,min_amount_centavos,6,bigint,,,,,
postgresql,postgres,public,transaction_templates,metadata,18,jsonb,,,,,
postgresql,postgres,public,report_savings_goal_snapshots,current_amount_centavos,5,bigint,,,,,
postgresql,postgres,public,debt_hardship_plans,updated_at,18,timestamp with time zone,,,,,
postgresql,postgres,public,transactions,entry_source,5,USER-DEFINED,,,,,
postgresql,postgres,public,financial_obligations,starts_on,13,date,,,,,
postgresql,postgres,public,report_savings_goal_snapshots,target_amount_centavos,4,bigint,,,,,
postgresql,postgres,public,overspending_evaluations,metadata,15,jsonb,,,,,
postgresql,postgres,public,categories,slug,4,text,,,,,
postgresql,postgres,public,financial_profile_explanation_drivers,sort_order,8,integer,,,,,
postgresql,postgres,public,savings_goal_recommendation_allocations,remaining_amount_snapshot_centavos,9,bigint,,,,,
postgresql,postgres,public,user_transaction_retention_settings,archive_after_days,4,integer,,,,,
postgresql,postgres,public,transaction_templates,use_count,13,integer,,,,,
postgresql,postgres,public,financial_obligations,notes,15,text,,,,,
postgresql,postgres,public,subcategories,is_protected_default,11,boolean,,,,,
postgresql,postgres,public,debt_hardship_plans,status,4,USER-DEFINED,,,,,
postgresql,postgres,public,forecast_runs,failure_reason,18,text,,,,,
postgresql,postgres,public,alerts,source_type,4,USER-DEFINED,,,,,
postgresql,postgres,public,financial_profile_reclassification_schedules,failure_reason,9,text,,,,,
postgresql,postgres,public,alert_notification_preferences,snoozed_until,8,timestamp with time zone,,,,,
postgresql,postgres,public,alert_events,action,3,USER-DEFINED,,,,,
postgresql,postgres,public,budgets,period_end,10,date,,,,,
postgresql,postgres,public,transaction_templates,deleted_at,17,timestamp with time zone,,,,,
postgresql,postgres,public,user_subcategory_restrictions,ceiling_amount_centavos,6,bigint,,,,,
postgresql,postgres,public,subcategories,short_label,7,text,,,,,
postgresql,postgres,public,user_subcategory_restrictions,metadata,12,jsonb,,,,,
postgresql,postgres,public,forecast_series,confidence_label,10,text,,,,,
postgresql,postgres,public,onboarding_responses,updated_at,5,timestamp with time zone,,,,,
postgresql,postgres,public,budget_strategy_configs,name,4,text,,,,,
postgresql,postgres,public,savings_goal_progress_snapshots,current_amount_centavos,5,bigint,,,,,
postgresql,postgres,public,alert_suppression_rules,amount_center_centavos,10,bigint,,,,,
postgresql,postgres,public,profiles,metadata,11,jsonb,,,,,
postgresql,postgres,public,report_runs,filters,8,jsonb,,,,,
postgresql,postgres,public,savings_goal_recommendation_allocations,adjusted_amount_centavos,7,bigint,,,,,
postgresql,postgres,public,user_eligibility_profiles,primary_employment_classification,6,USER-DEFINED,,,,,
postgresql,postgres,public,subcategories,metadata,15,jsonb,,,,,
postgresql,postgres,public,user_category_restrictions,restriction_level,4,USER-DEFINED,,,,,
postgresql,postgres,public,report_debt_account_snapshots,projected_payoff_date,6,date,,,,,
postgresql,postgres,public,report_runs,created_at,11,timestamp with time zone,,,,,
postgresql,postgres,public,category_groups,label,3,text,,,,,
postgresql,postgres,public,onboarding_sessions,started_at,4,timestamp with time zone,,,,,
postgresql,postgres,public,debt_hardship_plans,resolved_at,13,timestamp with time zone,,,,,
postgresql,postgres,public,savings_goal_allocation_preferences,planned_contribution_centavos,3,bigint,,,,,
postgresql,postgres,public,financial_profile_events,payload,8,jsonb,,,,,
postgresql,postgres,public,income_sources,payday_second_day_of_month,10,integer,,,,,
postgresql,postgres,public,subcategories,description,8,text,,,,,
postgresql,postgres,public,savings_goal_allocation_preferences,strategy,2,USER-DEFINED,,,,,
postgresql,postgres,public,data_export_requests,failure_reason,8,text,,,,,
postgresql,postgres,public,recurring_transaction_templates,metadata,27,jsonb,,,,,
postgresql,postgres,public,alert_suppression_rules,source_type,4,USER-DEFINED,,,,,
postgresql,postgres,public,budgets,period_start,9,date,,,,,
postgresql,postgres,public,financial_profile_assessments,assessed_at,7,timestamp with time zone,,,,,
postgresql,postgres,public,user_privacy_settings,metadata,8,jsonb,,,,,
postgresql,postgres,public,alerts,title,7,text,,,,,
postgresql,postgres,public,transactions,amount_centavos,8,bigint,,,,,
postgresql,postgres,public,financial_profile_reclassification_schedules,last_reclassified_at,6,timestamp with time zone,,,,,
postgresql,postgres,public,financial_profile_assessments,proposed_profile_label,10,USER-DEFINED,,,,,
postgresql,postgres,public,alert_suppression_rules,reason,14,text,,,,,
postgresql,postgres,public,savings_goals,updated_at,18,timestamp with time zone,,,,,
postgresql,postgres,public,budgets,period_kind,8,USER-DEFINED,,,,,
postgresql,postgres,public,overspending_evaluations,evaluated_at,7,timestamp with time zone,,,,,
postgresql,postgres,public,budgets,deficit_handling,15,USER-DEFINED,,,,,
postgresql,postgres,public,savings_goal_recommendation_allocations,allocation_strategy,5,USER-DEFINED,,,,,
postgresql,postgres,public,alert_events,notes,6,text,,,,,
postgresql,postgres,public,financial_profile_assignments,metadata,14,jsonb,,,,,
postgresql,postgres,public,financial_profile_reclassification_schedules,trigger_source,3,USER-DEFINED,,,,,
postgresql,postgres,public,financial_profile_explanation_drivers,driver_label,4,text,,,,,
postgresql,postgres,public,report_metrics,metric_label,4,text,,,,,
postgresql,postgres,public,income_sources,payday_day_of_month,9,integer,,,,,
postgresql,postgres,public,report_category_breakdowns,budgeted_amount_centavos,6,bigint,,,,,
postgresql,postgres,public,financial_accounts,deleted_at,13,timestamp with time zone,,,,,
postgresql,postgres,public,expected_spending_events,status,6,USER-DEFINED,,,,,
postgresql,postgres,public,budget_recommendation_allocations,priority_weight,13,integer,,,,,
postgresql,postgres,public,savings_goal_recommendation_allocations,allocation_order,10,integer,,,,,
postgresql,postgres,public,anomaly_evaluations,raw_anomaly_score,11,numeric,,,,,
postgresql,postgres,public,user_category_restrictions,notes,9,text,,,,,
postgresql,postgres,public,debt_hardship_plans,requested_at,11,timestamp with time zone,,,,,
postgresql,postgres,public,budget_recommendation_allocations,allocation_scope,3,USER-DEFINED,,,,,
postgresql,postgres,public,transaction_retention_events,metadata,8,jsonb,,,,,
postgresql,postgres,public,financial_profile_assessments,input_snapshot,15,jsonb,,,,,
postgresql,postgres,public,budgets,closed_at,18,timestamp with time zone,,,,,
postgresql,postgres,public,transaction_drafts,updated_at,10,timestamp with time zone,,,,,
postgresql,postgres,public,debt_accounts,notes,16,text,,,,,
postgresql,postgres,public,debt_hardship_plan_events,created_at,5,timestamp with time zone,,,,,
postgresql,postgres,public,alert_suppression_rules,ends_at,13,timestamp with time zone,,,,,
postgresql,postgres,public,financial_accounts,sort_order,14,integer,,,,,
postgresql,postgres,public,financial_profile_reclassification_schedules,cadence_days,4,integer,,,,,
postgresql,postgres,public,financial_profile_assignments,rejected_at,10,timestamp with time zone,,,,,
postgresql,postgres,public,report_savings_goal_snapshots,projected_completion_date,7,date,,,,,
postgresql,postgres,public,budgets,explanation,21,text,,,,,
postgresql,postgres,public,anomaly_evaluations,suppression_context,18,jsonb,,,,,
postgresql,postgres,public,transaction_drafts,status,4,USER-DEFINED,,,,,
postgresql,postgres,public,financial_accounts,metadata,17,jsonb,,,,,
postgresql,postgres,public,debt_payments,source,5,USER-DEFINED,,,,,
postgresql,postgres,public,financial_profile_assignments,profile_label,4,USER-DEFINED,,,,,
postgresql,postgres,public,recurring_transaction_occurrences,status,5,USER-DEFINED,,,,,
postgresql,postgres,public,category_groups,is_active,7,boolean,,,,,
postgresql,postgres,public,budget_events,created_at,5,timestamp with time zone,,,,,
postgresql,postgres,public,debt_payments,metadata,12,jsonb,,,,,
postgresql,postgres,public,budget_strategy_rules,target_percent_bps,8,integer,,,,,
postgresql,postgres,public,savings_goal_progress_snapshots,projected_completion_date,7,date,,,,,
postgresql,postgres,public,budget_recommendations,target_savings_centavos,16,bigint,,,,,
postgresql,postgres,public,expected_spending_events,updated_at,16,timestamp with time zone,,,,,
postgresql,postgres,public,forecast_runs,metadata,17,jsonb,,,,,
postgresql,postgres,public,financial_profile_reclassification_schedules,metadata,12,jsonb,,,,,
postgresql,postgres,public,budget_strategy_rules,max_percent_bps,10,integer,,,,,
postgresql,postgres,public,anomaly_evaluation_features,normalized_value,5,numeric,,,,,
postgresql,postgres,public,financial_profile_assessments,explanation_summary,14,text,,,,,
postgresql,postgres,public,report_budget_comparisons,actual_amount_centavos,8,bigint,,,,,
postgresql,postgres,public,report_forecast_comparisons,metadata,10,jsonb,,,,,
postgresql,postgres,public,budget_allocations,notes,11,text,,,,,
postgresql,postgres,public,debt_repayment_projection_items,projected_payoff_date,5,date,,,,,
postgresql,postgres,public,user_transaction_retention_settings,purge_after_days,5,integer,,,,,
postgresql,postgres,public,profiles,last_active_at,7,timestamp with time zone,,,,,
postgresql,postgres,public,alerts,acknowledged_at,29,timestamp with time zone,,,,,
postgresql,postgres,public,debt_accounts,name,4,text,,,,,
postgresql,postgres,public,data_export_requests,metadata,9,jsonb,,,,,
postgresql,postgres,public,budgets,surplus_handling,14,USER-DEFINED,,,,,
postgresql,postgres,public,transaction_events,created_at,5,timestamp with time zone,,,,,
postgresql,postgres,public,budgets,activated_at,17,timestamp with time zone,,,,,
postgresql,postgres,public,user_consents,version,5,text,,,,,
postgresql,postgres,public,account_deletion_requests,requested_at,4,timestamp with time zone,,,,,
postgresql,postgres,public,alerts,triggered_at,25,timestamp with time zone,,,,,
postgresql,postgres,public,overspending_evaluations,should_alert_user,13,boolean,,,,,
postgresql,postgres,public,expected_spending_events,affects_forecast,12,boolean,,,,,
postgresql,postgres,public,forecast_runs,personalization_alpha,7,numeric,,,,,
postgresql,postgres,public,savings_goals,target_date,10,date,,,,,
postgresql,postgres,public,user_eligibility_profiles,metro_manila_presence,4,USER-DEFINED,,,,,
postgresql,postgres,public,anomaly_whitelist_rules,deleted_at,14,timestamp with time zone,,,,,
postgresql,postgres,public,alert_suppression_rules,created_at,16,timestamp with time zone,,,,,
postgresql,postgres,public,alerts,expires_at,32,timestamp with time zone,,,,,
postgresql,postgres,public,budget_recommendations,budget_period_days,10,integer,,,,,
postgresql,postgres,public,budget_health_snapshots,health_status,5,USER-DEFINED,,,,,
postgresql,postgres,public,transaction_line_items,quantity,6,numeric,,,,,
postgresql,postgres,public,user_subcategory_restrictions,effective_to,8,date,,,,,
postgresql,postgres,public,savings_goals,status,6,USER-DEFINED,,,,,
postgresql,postgres,public,transactions,created_at,17,timestamp with time zone,,,,,
postgresql,postgres,public,financial_obligations,amount_centavos,7,bigint,,,,,
postgresql,postgres,public,forecast_runs,model_version,6,text,,,,,
postgresql,postgres,public,subcategories,is_filipino_context,10,boolean,,,,,
postgresql,postgres,public,report_metrics,unit,7,text,,,,,
postgresql,postgres,public,forecast_points,period_end,4,date,,,,,
postgresql,postgres,public,user_subcategory_restrictions,floor_amount_centavos,5,bigint,,,,,
postgresql,postgres,public,profiles,updated_at,9,timestamp with time zone,,,,,
postgresql,postgres,public,user_consents,effective_at,7,timestamp with time zone,,,,,
postgresql,postgres,public,metro_manila_localities,sort_order,4,integer,,,,,
postgresql,postgres,public,debt_repayment_projection_runs,projected_debt_free_date,7,date,,,,,
postgresql,postgres,public,income_sources,min_amount_centavos,7,bigint,,,,,
postgresql,postgres,public,forecast_runs,forecast_start,13,date,,,,,
postgresql,postgres,public,transaction_events,action,4,USER-DEFINED,,,,,
postgresql,postgres,public,recurring_transaction_templates,updated_at,24,timestamp with time zone,,,,,
postgresql,postgres,public,debt_accounts,lender_name,5,text,,,,,
postgresql,postgres,public,income_sources,income_type,4,USER-DEFINED,,,,,
postgresql,postgres,public,onboarding_sessions,metadata,11,jsonb,,,,,
postgresql,postgres,public,budget_strategy_rules,metadata,16,jsonb,,,,,
postgresql,postgres,public,recurring_transaction_templates,custom_rule,15,jsonb,,,,,
postgresql,postgres,public,financial_profile_assignments,is_active,5,boolean,,,,,
postgresql,postgres,public,anomaly_evaluations,suppression_reason,17,USER-DEFINED,,,,,
postgresql,postgres,public,budget_recommendation_allocations,max_amount_centavos,11,bigint,,,,,
postgresql,postgres,public,savings_goals,achieved_at,13,timestamp with time zone,,,,,
postgresql,postgres,public,account_deletion_requests,metadata,10,jsonb,,,,,
postgresql,postgres,public,debt_accounts,archived_at,14,timestamp with time zone,,,,,
postgresql,postgres,public,budget_allocations,allocated_amount_centavos,6,bigint,,,,,
postgresql,postgres,public,report_runs,period_end,6,date,,,,,
postgresql,postgres,public,alert_related_entities,amount_centavos,6,bigint,,,,,
postgresql,postgres,public,data_export_requests,requested_at,4,timestamp with time zone,,,,,
postgresql,postgres,public,user_eligibility_profiles,primary_employment_other,7,text,,,,,
postgresql,postgres,public,debt_repayment_projection_items,payoff_order,4,integer,,,,,
postgresql,postgres,public,budget_recommendations,metadata,27,jsonb,,,,,
postgresql,postgres,public,budgets,created_at,23,timestamp with time zone,,,,,
postgresql,postgres,public,budget_events,action,4,USER-DEFINED,,,,,
postgresql,postgres,public,transaction_templates,status,4,USER-DEFINED,,,,,
postgresql,postgres,public,budget_health_snapshots,metadata,11,jsonb,,,,,
postgresql,postgres,public,subcategories,is_protected,12,boolean,,,,,
postgresql,postgres,public,debt_hardship_plans,cancelled_at,14,timestamp with time zone,,,,,
postgresql,postgres,public,overspending_evaluations,actual_amount_centavos,8,bigint,,,,,
postgresql,postgres,public,category_groups,sort_order,6,integer,,,,,
postgresql,postgres,public,financial_accounts,institution_name,10,text,,,,,
postgresql,postgres,public,profiles,display_name,3,text,,,,,
postgresql,postgres,public,user_subcategory_restrictions,updated_at,11,timestamp with time zone,,,,,
postgresql,postgres,public,budget_strategy_configs,created_at,8,timestamp with time zone,,,,,
postgresql,postgres,public,transaction_templates,transaction_type,3,USER-DEFINED,,,,,
postgresql,postgres,public,report_category_breakdowns,metadata,9,jsonb,,,,,
postgresql,postgres,public,category_groups,metadata,8,jsonb,,,,,
postgresql,postgres,public,financial_profile_reclassification_schedules,next_due_at,7,timestamp with time zone,,,,,
postgresql,postgres,public,debt_hardship_plan_events,action,3,USER-DEFINED,,,,,
postgresql,postgres,public,budget_recommendations,profile_label,12,USER-DEFINED,,,,,
postgresql,postgres,public,subcategories,label,6,text,,,,,
postgresql,postgres,public,recurring_transaction_occurrences,failure_reason,10,text,,,,,
postgresql,postgres,public,savings_goal_recommendation_allocations,metadata,12,jsonb,,,,,
postgresql,postgres,public,category_groups,description,5,text,,,,,
postgresql,postgres,public,debt_hardship_plans,metadata,19,jsonb,,,,,
postgresql,postgres,public,alerts,explanation,9,text,,,,,
postgresql,postgres,public,user_privacy_settings,notifications_opt_in,5,boolean,,,,,
postgresql,postgres,public,debt_repayment_projection_points,period_end,4,date,,,,,
postgresql,postgres,public,transaction_templates,updated_at,16,timestamp with time zone,,,,,
postgresql,postgres,public,alerts,cleared_at,31,timestamp with time zone,,,,,
postgresql,postgres,public,transaction_line_items,notes,8,text,,,,,
postgresql,postgres,public,forecast_explanation_drivers,explanation,7,text,,,,,
postgresql,postgres,public,budget_allocations,allocation_scope,3,USER-DEFINED,,,,,
postgresql,postgres,public,budget_allocations,priority_weight,10,integer,,,,,
postgresql,postgres,public,forecast_points,predicted_amount_centavos,5,bigint,,,,,
postgresql,postgres,public,recurring_transaction_templates,day_of_month,12,integer,,,,,
postgresql,postgres,public,recurring_transaction_templates,status,4,USER-DEFINED,,,,,
postgresql,postgres,public,savings_goal_budget_allocations,explanation,8,text,,,,,
postgresql,postgres,public,categories,is_system,8,boolean,,,,,
postgresql,postgres,public,financial_profile_assessments,obligation_load_bps,13,integer,,,,,
postgresql,postgres,public,anomaly_whitelist_rules,tolerance_bps,8,integer,,,,,
postgresql,postgres,public,report_forecast_comparisons,absolute_error_centavos,9,bigint,,,,,
postgresql,postgres,public,anomaly_whitelist_rules,base_amount_centavos,7,bigint,,,,,
postgresql,postgres,public,financial_profile_assignments,override_reason,11,text,,,,,
postgresql,postgres,public,alert_related_entities,entity_id,4,uuid,,,,,
postgresql,postgres,public,recurring_transaction_templates,reminder_days_before,21,integer,,,,,
postgresql,postgres,public,budget_health_snapshots,adherence_bps,9,integer,,,,,
postgresql,postgres,public,recurring_transaction_templates,transaction_type,3,USER-DEFINED,,,,,
postgresql,postgres,public,category_groups,short_label,4,text,,,,,
postgresql,postgres,public,budgets,allow_deficit_planning,16,boolean,,,,,
postgresql,postgres,public,anomaly_evaluations,merchant_name,8,text,,,,,
postgresql,postgres,public,account_deletion_requests,cancelled_at,8,timestamp with time zone,,,,,
postgresql,postgres,public,financial_obligations,created_at,16,timestamp with time zone,,,,,
postgresql,postgres,public,income_sources,updated_at,16,timestamp with time zone,,,,,
postgresql,postgres,public,debt_strategy_preferences,metadata,5,jsonb,,,,,
postgresql,postgres,public,budget_recommendation_constraints,percent_bps,8,integer,,,,,
postgresql,postgres,public,forecast_series,label,7,text,,,,,
postgresql,postgres,public,transactions,counterparty_name,14,text,,,,,
postgresql,postgres,public,alert_notification_preferences,mode,4,USER-DEFINED,,,,,
postgresql,postgres,public,forecast_series,explanation,9,text,,,,,
postgresql,postgres,public,budget_recommendations,strategy,11,USER-DEFINED,,,,,
postgresql,postgres,public,debt_hardship_plans,archived_at,15,timestamp with time zone,,,,,
postgresql,postgres,public,savings_goal_allocation_preferences,updated_at,4,timestamp with time zone,,,,,
postgresql,postgres,public,categories,is_active,11,boolean,,,,,
postgresql,postgres,public,income_sources,payday_day_of_week,11,integer,,,,,
postgresql,postgres,public,transaction_events,after_snapshot,7,jsonb,,,,,
postgresql,postgres,public,budget_health_snapshots,allocated_amount_centavos,6,bigint,,,,,
postgresql,postgres,public,transaction_drafts,created_at,9,timestamp with time zone,,,,,
postgresql,postgres,public,user_transaction_retention_settings,updated_at,6,timestamp with time zone,,,,,
postgresql,postgres,public,account_deletion_requests,scheduled_delete_at,6,timestamp with time zone,,,,,
postgresql,postgres,public,budget_recommendations,recommended_total_centavos,17,bigint,,,,,
postgresql,postgres,public,savings_goals,progress_state,7,USER-DEFINED,,,,,
postgresql,postgres,public,financial_profile_explanation_drivers,explanation,7,text,,,,,
postgresql,postgres,public,alerts,status,6,USER-DEFINED,,,,,
postgresql,postgres,public,transaction_retention_events,retain_until,6,date,,,,,
postgresql,postgres,public,savings_goal_budget_allocations,remaining_amount_snapshot_centavos,6,bigint,,,,,
postgresql,postgres,public,budget_recommendation_constraints,is_hard,9,boolean,,,,,
